TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
1011,16,476,65,65,1151,0,0,0,627,286,1233,151,326,326,286,0,27,0,63,0,0,71,0,47,9,92,102,729,0,0,63,223,60,16,327,1293,0,81,427,253,18,0,200,0,0,623,881,216,1519,18,0,0,245,777,0,0,98,
921,18,518,63,62,1184,0,0,0,602,288,1188,152,312,312,288,0,57,0,64,0,0,87,0,28,7,119,125,629,0,0,64,224,94,18,314,1389,0,80,491,258,14,0,187,0,0,497,781,205,1368,14,0,0,232,808,0,0,93,
951,12,436,63,61,1223,0,0,0,574,294,1218,153,296,296,294,0,54,0,65,0,0,108,0,43,12,112,124,601,6,0,65,229,76,12,299,1471,0,52,538,237,6,0,159,0,0,466,743,228,1366,12,0,0,244,714,0,0,102,
1061,13,459,67,66,1202,0,0,0,607,292,1233,152,329,329,292,0,41,0,66,0,0,82,0,19,0,107,109,626,0,0,66,226,84,13,299,1389,0,89,477,235,0,0,182,0,0,510,819,193,1454,0,0,0,240,737,0,0,108,
10102,11,390,62,64,1154,0,0,0,568,288,1205,151,278,288,288,0,49,0,64,0,0,78,0,0,0,113,112,653,0,0,64,224,49,11,293,1387,0,50,520,240,0,0,195,0,0,541,739,198,1346,0,0,0,238,670,0,0,109,
1021,14,402,67,65,1127,0,0,0,518,282,1181,151,282,282,282,0,41,0,61,0,0,52,0,6,8,98,102,652,0,0,61,221,21,14,245,1320,0,85,474,215,8,0,178,0,0,575,843,222,1431,16,0,0,197,638,5,0,50,
10101,22,425,66,61,1239,0,0,0,677,294,1232,157,332,332,294,0,57,0,71,0,0,120,0,22,14,117,139,634,0,0,71,223,84,22,288,1433,0,30,485,231,14,0,152,0,0,507,745,205,1370,28,0,0,302,770,13,0,130,
1022,14,429,68,64,1163,0,0,0,611,293,1153,155,309,309,293,0,62,0,68,0,0,80,0,15,0,115,129,626,0,0,68,225,97,14,320,1346,0,42,476,248,0,0,152,0,0,491,824,279,1378,0,0,0,267,731,19,0,94,
1041,13,377,62,69,1103,0,0,0,480,287,1188,155,263,263,287,0,45,0,66,0,0,84,0,28,0,114,108,530,0,0,66,221,45,13,257,1318,0,69,502,210,0,0,143,0,0,437,819,297,1409,0,0,0,194,594,0,0,84,
1092,13,450,61,65,1139,0,0,0,611,284,1167,156,323,323,284,0,45,0,61,0,0,54,0,22,0,110,109,577,0,0,61,223,69,13,255,1275,0,60,418,217,0,0,185,0,0,480,871,279,1436,0,0,0,263,738,0,0,54,
