TRIALNO,COST_WEIGHT,RISK_WEIGHT,DISTANCE_WEIGHT,SPEED_WEIGHT,POP_WEIGHT,HEU_WEIGHT,TOTAL_POP,ROAD_DEATH_PROB,
9131,0.10,1.30,0.10,0.10,1.10,0.000000052,1000,0.00,
952,0.10,0.50,0.10,0.10,1.10,0.000000052,1000,0.00,
9132,0.10,1.30,0.10,0.10,1.10,0.000000052,1000,0.00,
9141,0.10,1.40,0.10,0.10,1.10,0.000000052,1000,0.00,
9151,0.10,1.50,0.10,0.10,1.10,0.000000052,1000,0.00,
9102,0.10,1.00,0.10,0.10,1.10,0.000000052,1000,0.00,
9161,0.10,1.60,0.10,0.10,1.10,0.000000052,1000,0.00,
9152,0.10,1.50,0.10,0.10,1.10,0.000000052,1000,0.00,
9171,0.10,1.70,0.10,0.10,1.10,0.000000052,1000,0.00,
9172,0.10,1.70,0.10,0.10,1.10,0.000000052,1000,0.00,
9201,0.10,2.00,0.10,0.10,1.10,0.000000052,1000,0.00,
9191,0.10,1.90,0.10,0.10,1.10,0.000000052,1000,0.00,
9182,0.10,1.80,0.10,0.10,1.10,0.000000052,1000,0.00,
1002,0.10,0.00,0.10,0.10,1.00,0.000000052,1000,0.00,
1012,0.10,0.10,0.10,0.10,1.00,0.000000052,1000,0.00,
1022,0.10,0.20,0.10,0.10,1.00,0.000000052,1000,0.00,
9162,0.10,1.60,0.10,0.10,1.10,0.000000052,1000,0.00,
1071,0.10,0.70,0.10,0.10,1.00,0.000000052,1000,0.00,
1092,0.10,0.90,0.10,0.10,1.00,0.000000052,1000,0.00,
1082,0.10,0.80,0.10,0.10,1.00,0.000000052,1000,0.00,
1062,0.10,0.60,0.10,0.10,1.00,0.000000052,1000,0.00,
1032,0.10,0.30,0.10,0.10,1.00,0.000000052,1000,0.00,
1091,0.10,0.90,0.10,0.10,1.00,0.000000052,1000,0.00,
1042,0.10,0.40,0.10,0.10,1.00,0.000000052,1000,0.00,
1021,0.10,0.20,0.10,0.10,1.00,0.000000052,1000,0.00,
1052,0.10,0.50,0.10,0.10,1.00,0.000000052,1000,0.00,
1031,0.10,0.30,0.10,0.10,1.00,0.000000052,1000,0.00,
1072,0.10,0.70,0.10,0.10,1.00,0.000000052,1000,0.00,
1041,0.10,0.40,0.10,0.10,1.00,0.000000052,1000,0.00,
1051,0.10,0.50,0.10,0.10,1.00,0.000000052,1000,0.00,
972,0.10,0.70,0.10,0.10,1.10,0.000000052,1000,0.00,
962,0.10,0.60,0.10,0.10,1.10,0.000000052,1000,0.00,
9112,0.10,1.10,0.10,0.10,1.10,0.000000052,1000,0.00,
9202,0.10,2.00,0.10,0.10,1.10,0.000000052,1000,0.00,
9122,0.10,1.20,0.10,0.10,1.10,0.000000052,1000,0.00,
9142,0.10,1.40,0.10,0.10,1.10,0.000000052,1000,0.00,
1011,0.10,0.10,0.10,0.10,1.00,0.000000052,1000,0.00,
9192,0.10,1.90,0.10,0.10,1.10,0.000000052,1000,0.00,
10172,0.10,1.70,0.10,0.10,1.00,0.000000052,1000,0.00,
10112,0.10,1.10,0.10,0.10,1.00,0.000000052,1000,0.00,
10101,0.10,1.00,0.10,0.10,1.00,0.000000052,1000,0.00,
10121,0.10,1.20,0.10,0.10,1.00,0.000000052,1000,0.00,
10142,0.10,1.40,0.10,0.10,1.00,0.000000052,1000,0.00,
10102,0.10,1.00,0.10,0.10,1.00,0.000000052,1000,0.00,
10131,0.10,1.30,0.10,0.10,1.00,0.000000052,1000,0.00,
10111,0.10,1.10,0.10,0.10,1.00,0.000000052,1000,0.00,
1101,0.10,0.00,0.10,0.10,0.90,0.000000052,1000,0.00,
1111,0.10,0.10,0.10,0.10,0.90,0.000000052,1000,0.00,
1121,0.10,0.20,0.10,0.10,0.90,0.000000052,1000,0.00,
1141,0.10,0.40,0.10,0.10,0.90,0.000000052,1000,0.00,
10151,0.10,1.50,0.10,0.10,1.00,0.000000052,1000,0.00,
10201,0.10,2.00,0.10,0.10,1.00,0.000000052,1000,0.00,
10191,0.10,1.90,0.10,0.10,1.00,0.000000052,1000,0.00,
10141,0.10,1.40,0.10,0.10,1.00,0.000000052,1000,0.00,
1171,0.10,0.70,0.10,0.10,0.90,0.000000052,1000,0.00,
1122,0.10,0.20,0.10,0.10,0.90,0.000000052,1000,0.00,
1132,0.10,0.30,0.10,0.10,0.90,0.000000052,1000,0.00,
10171,0.10,1.70,0.10,0.10,1.00,0.000000052,1000,0.00,
10161,0.10,1.60,0.10,0.10,1.00,0.000000052,1000,0.00,
10162,0.10,1.60,0.10,0.10,1.00,0.000000052,1000,0.00,
1181,0.10,0.80,0.10,0.10,0.90,0.000000052,1000,0.00,
10182,0.10,1.80,0.10,0.10,1.00,0.000000052,1000,0.00,
10122,0.10,1.20,0.10,0.10,1.00,0.000000052,1000,0.00,
10202,0.10,2.00,0.10,0.10,1.00,0.000000052,1000,0.00,
10132,0.10,1.30,0.10,0.10,1.00,0.000000052,1000,0.00,
10181,0.10,1.80,0.10,0.10,1.00,0.000000052,1000,0.00,
10152,0.10,1.50,0.10,0.10,1.00,0.000000052,1000,0.00,
10192,0.10,1.90,0.10,0.10,1.00,0.000000052,1000,0.00,
1152,0.10,0.50,0.10,0.10,0.90,0.000000052,1000,0.00,
1151,0.10,0.50,0.10,0.10,0.90,0.000000052,1000,0.00,
1172,0.10,0.70,0.10,0.10,0.90,0.000000052,1000,0.00,
11111,0.10,1.10,0.10,0.10,0.90,0.000000052,1000,0.00,
1182,0.10,0.80,0.10,0.10,0.90,0.000000052,1000,0.00,
11121,0.10,1.20,0.10,0.10,0.90,0.000000052,1000,0.00,
1191,0.10,0.90,0.10,0.10,0.90,0.000000052,1000,0.00,
11142,0.10,1.40,0.10,0.10,0.90,0.000000052,1000,0.00,
11101,0.10,1.00,0.10,0.10,0.90,0.000000052,1000,0.00,
11131,0.10,1.30,0.10,0.10,0.90,0.000000052,1000,0.00,
11151,0.10,1.50,0.10,0.10,0.90,0.000000052,1000,0.00,
1142,0.10,0.40,0.10,0.10,0.90,0.000000052,1000,0.00,
11132,0.10,1.30,0.10,0.10,0.90,0.000000052,1000,0.00,
1192,0.10,0.90,0.10,0.10,0.90,0.000000052,1000,0.00,
1112,0.10,0.10,0.10,0.10,0.90,0.000000052,1000,0.00,
11152,0.10,1.50,0.10,0.10,0.90,0.000000052,1000,0.00,
1162,0.10,0.60,0.10,0.10,0.90,0.000000052,1000,0.00,
1102,0.10,0.00,0.10,0.10,0.90,0.000000052,1000,0.00,
11122,0.10,1.20,0.10,0.10,0.90,0.000000052,1000,0.00,
11102,0.10,1.00,0.10,0.10,0.90,0.000000052,1000,0.00,
11112,0.10,1.10,0.10,0.10,0.90,0.000000052,1000,0.00,
11161,0.10,1.60,0.10,0.10,0.90,0.000000052,1000,0.00,
11171,0.10,1.70,0.10,0.10,0.90,0.000000052,1000,0.00,
11181,0.10,1.80,0.10,0.10,0.90,0.000000052,1000,0.00,
11201,0.10,2.00,0.10,0.10,0.90,0.000000052,1000,0.00,
1202,0.10,0.00,0.10,0.10,0.80,0.000000052,1000,0.00,
1212,0.10,0.10,0.10,0.10,0.80,0.000000052,1000,0.00,
11162,0.10,1.60,0.10,0.10,0.90,0.000000052,1000,0.00,
11191,0.10,1.90,0.10,0.10,0.90,0.000000052,1000,0.00,
1222,0.10,0.20,0.10,0.10,0.80,0.000000052,1000,0.00,
1211,0.10,0.10,0.10,0.10,0.80,0.000000052,1000,0.00,
1232,0.10,0.30,0.10,0.10,0.80,0.000000052,1000,0.00,
1251,0.10,0.50,0.10,0.10,0.80,0.000000052,1000,0.00,
1242,0.10,0.40,0.10,0.10,0.80,0.000000052,1000,0.00,
1262,0.10,0.60,0.10,0.10,0.80,0.000000052,1000,0.00,
1201,0.10,0.00,0.10,0.10,0.80,0.000000052,1000,0.00,
1231,0.10,0.30,0.10,0.10,0.80,0.000000052,1000,0.00,
11172,0.10,1.70,0.10,0.10,0.90,0.000000052,1000,0.00,
1282,0.10,0.80,0.10,0.10,0.80,0.000000052,1000,0.00,
1241,0.10,0.40,0.10,0.10,0.80,0.000000052,1000,0.00,
1281,0.10,0.80,0.10,0.10,0.80,0.000000052,1000,0.00,
1261,0.10,0.60,0.10,0.10,0.80,0.000000052,1000,0.00,
1292,0.10,0.90,0.10,0.10,0.80,0.000000052,1000,0.00,
1221,0.10,0.20,0.10,0.10,0.80,0.000000052,1000,0.00,
11192,0.10,1.90,0.10,0.10,0.90,0.000000052,1000,0.00,
1271,0.10,0.70,0.10,0.10,0.80,0.000000052,1000,0.00,
1291,0.10,0.90,0.10,0.10,0.80,0.000000052,1000,0.00,
11182,0.10,1.80,0.10,0.10,0.90,0.000000052,1000,0.00,
12122,0.10,1.20,0.10,0.10,0.80,0.000000052,1000,0.00,
12101,0.10,1.00,0.10,0.10,0.80,0.000000052,1000,0.00,
12112,0.10,1.10,0.10,0.10,0.80,0.000000052,1000,0.00,
12102,0.10,1.00,0.10,0.10,0.80,0.000000052,1000,0.00,
12162,0.10,1.60,0.10,0.10,0.80,0.000000052,1000,0.00,
12151,0.10,1.50,0.10,0.10,0.80,0.000000052,1000,0.00,
12111,0.10,1.10,0.10,0.10,0.80,0.000000052,1000,0.00,
12141,0.10,1.40,0.10,0.10,0.80,0.000000052,1000,0.00,
12131,0.10,1.30,0.10,0.10,0.80,0.000000052,1000,0.00,
12152,0.10,1.50,0.10,0.10,0.80,0.000000052,1000,0.00,
12172,0.10,1.70,0.10,0.10,0.80,0.000000052,1000,0.00,
12121,0.10,1.20,0.10,0.10,0.80,0.000000052,1000,0.00,
12171,0.10,1.70,0.10,0.10,0.80,0.000000052,1000,0.00,
12181,0.10,1.80,0.10,0.10,0.80,0.000000052,1000,0.00,
1321,0.10,0.20,0.10,0.10,0.70,0.000000052,1000,0.00,
12182,0.10,1.80,0.10,0.10,0.80,0.000000052,1000,0.00,
1331,0.10,0.30,0.10,0.10,0.70,0.000000052,1000,0.00,
12192,0.10,1.90,0.10,0.10,0.80,0.000000052,1000,0.00,
1311,0.10,0.10,0.10,0.10,0.70,0.000000052,1000,0.00,
1341,0.10,0.40,0.10,0.10,0.70,0.000000052,1000,0.00,
1301,0.10,0.00,0.10,0.10,0.70,0.000000052,1000,0.00,
1381,0.10,0.80,0.10,0.10,0.70,0.000000052,1000,0.00,
1391,0.10,0.90,0.10,0.10,0.70,0.000000052,1000,0.00,
12202,0.10,2.00,0.10,0.10,0.80,0.000000052,1000,0.00,
13101,0.10,1.00,0.10,0.10,0.70,0.000000052,1000,0.00,
1371,0.10,0.70,0.10,0.10,0.70,0.000000052,1000,0.00,
1361,0.10,0.60,0.10,0.10,0.70,0.000000052,1000,0.00,
13121,0.10,1.20,0.10,0.10,0.70,0.000000052,1000,0.00,
13111,0.10,1.10,0.10,0.10,0.70,0.000000052,1000,0.00,
13131,0.10,1.30,0.10,0.10,0.70,0.000000052,1000,0.00,
13141,0.10,1.40,0.10,0.10,0.70,0.000000052,1000,0.00,
13151,0.10,1.50,0.10,0.10,0.70,0.000000052,1000,0.00,
13161,0.10,1.60,0.10,0.10,0.70,0.000000052,1000,0.00,
1302,0.10,0.00,0.10,0.10,0.70,0.000000052,1000,0.00,
12201,0.10,2.00,0.10,0.10,0.80,0.000000052,1000,0.00,
13142,0.10,1.40,0.10,0.10,0.70,0.000000052,1000,0.00,
13132,0.10,1.30,0.10,0.10,0.70,0.000000052,1000,0.00,
12191,0.10,1.90,0.10,0.10,0.80,0.000000052,1000,0.00,
1332,0.10,0.30,0.10,0.10,0.70,0.000000052,1000,0.00,
1382,0.10,0.80,0.10,0.10,0.70,0.000000052,1000,0.00,
1312,0.10,0.10,0.10,0.10,0.70,0.000000052,1000,0.00,
1352,0.10,0.50,0.10,0.10,0.70,0.000000052,1000,0.00,
1362,0.10,0.60,0.10,0.10,0.70,0.000000052,1000,0.00,
13152,0.10,1.50,0.10,0.10,0.70,0.000000052,1000,0.00,
13191,0.10,1.90,0.10,0.10,0.70,0.000000052,1000,0.00,
13162,0.10,1.60,0.10,0.10,0.70,0.000000052,1000,0.00,
13171,0.10,1.70,0.10,0.10,0.70,0.000000052,1000,0.00,
13182,0.10,1.80,0.10,0.10,0.70,0.000000052,1000,0.00,
1401,0.10,0.00,0.10,0.10,0.60,0.000000052,1000,0.00,
13181,0.10,1.80,0.10,0.10,0.70,0.000000052,1000,0.00,
1392,0.10,0.90,0.10,0.10,0.70,0.000000052,1000,0.00,
13122,0.10,1.20,0.10,0.10,0.70,0.000000052,1000,0.00,
13201,0.10,2.00,0.10,0.10,0.70,0.000000052,1000,0.00,
13202,0.10,2.00,0.10,0.10,0.70,0.000000052,1000,0.00,
13192,0.10,1.90,0.10,0.10,0.70,0.000000052,1000,0.00,
13172,0.10,1.70,0.10,0.10,0.70,0.000000052,1000,0.00,
13112,0.10,1.10,0.10,0.10,0.70,0.000000052,1000,0.00,
1372,0.10,0.70,0.10,0.10,0.70,0.000000052,1000,0.00,
1322,0.10,0.20,0.10,0.10,0.70,0.000000052,1000,0.00,
1342,0.10,0.40,0.10,0.10,0.70,0.000000052,1000,0.00,
13102,0.10,1.00,0.10,0.10,0.70,0.000000052,1000,0.00,
1421,0.10,0.20,0.10,0.10,0.60,0.000000052,1000,0.00,
1402,0.10,0.00,0.10,0.10,0.60,0.000000052,1000,0.00,
1422,0.10,0.20,0.10,0.10,0.60,0.000000052,1000,0.00,
1412,0.10,0.10,0.10,0.10,0.60,0.000000052,1000,0.00,
1431,0.10,0.30,0.10,0.10,0.60,0.000000052,1000,0.00,
1432,0.10,0.30,0.10,0.10,0.60,0.000000052,1000,0.00,
1441,0.10,0.40,0.10,0.10,0.60,0.000000052,1000,0.00,
1442,0.10,0.40,0.10,0.10,0.60,0.000000052,1000,0.00,
1451,0.10,0.50,0.10,0.10,0.60,0.000000052,1000,0.00,
1452,0.10,0.50,0.10,0.10,0.60,0.000000052,1000,0.00,
1471,0.10,0.70,0.10,0.10,0.60,0.000000052,1000,0.00,
1481,0.10,0.80,0.10,0.10,0.60,0.000000052,1000,0.00,
1491,0.10,0.90,0.10,0.10,0.60,0.000000052,1000,0.00,
1462,0.10,0.60,0.10,0.10,0.60,0.000000052,1000,0.00,
14102,0.10,1.00,0.10,0.10,0.60,0.000000052,1000,0.00,
14121,0.10,1.20,0.10,0.10,0.60,0.000000052,1000,0.00,
1492,0.10,0.90,0.10,0.10,0.60,0.000000052,1000,0.00,
14112,0.10,1.10,0.10,0.10,0.60,0.000000052,1000,0.00,
1472,0.10,0.70,0.10,0.10,0.60,0.000000052,1000,0.00,
1461,0.10,0.60,0.10,0.10,0.60,0.000000052,1000,0.00,
14111,0.10,1.10,0.10,0.10,0.60,0.000000052,1000,0.00,
14101,0.10,1.00,0.10,0.10,0.60,0.000000052,1000,0.00,
14131,0.10,1.30,0.10,0.10,0.60,0.000000052,1000,0.00,
14122,0.10,1.20,0.10,0.10,0.60,0.000000052,1000,0.00,
14182,0.10,1.80,0.10,0.10,0.60,0.000000052,1000,0.00,
14141,0.10,1.40,0.10,0.10,0.60,0.000000052,1000,0.00,
14132,0.10,1.30,0.10,0.10,0.60,0.000000052,1000,0.00,
14152,0.10,1.50,0.10,0.10,0.60,0.000000052,1000,0.00,
1522,0.10,0.20,0.10,0.10,0.50,0.000000052,1000,0.00,
1521,0.10,0.20,0.10,0.10,0.50,0.000000052,1000,0.00,
14172,0.10,1.70,0.10,0.10,0.60,0.000000052,1000,0.00,
14162,0.10,1.60,0.10,0.10,0.60,0.000000052,1000,0.00,
14191,0.10,1.90,0.10,0.10,0.60,0.000000052,1000,0.00,
14202,0.10,2.00,0.10,0.10,0.60,0.000000052,1000,0.00,
1531,0.10,0.30,0.10,0.10,0.50,0.000000052,1000,0.00,
1502,0.10,0.00,0.10,0.10,0.50,0.000000052,1000,0.00,
1551,0.10,0.50,0.10,0.10,0.50,0.000000052,1000,0.00,
1501,0.10,0.00,0.10,0.10,0.50,0.000000052,1000,0.00,
14151,0.10,1.50,0.10,0.10,0.60,0.000000052,1000,0.00,
14161,0.10,1.60,0.10,0.10,0.60,0.000000052,1000,0.00,
1552,0.10,0.50,0.10,0.10,0.50,0.000000052,1000,0.00,
1512,0.10,0.10,0.10,0.10,0.50,0.000000052,1000,0.00,
14171,0.10,1.70,0.10,0.10,0.60,0.000000052,1000,0.00,
14142,0.10,1.40,0.10,0.10,0.60,0.000000052,1000,0.00,
1562,0.10,0.60,0.10,0.10,0.50,0.000000052,1000,0.00,
14192,0.10,1.90,0.10,0.10,0.60,0.000000052,1000,0.00,
1532,0.10,0.30,0.10,0.10,0.50,0.000000052,1000,0.00,
1541,0.10,0.40,0.10,0.10,0.50,0.000000052,1000,0.00,
1561,0.10,0.60,0.10,0.10,0.50,0.000000052,1000,0.00,
1571,0.10,0.70,0.10,0.10,0.50,0.000000052,1000,0.00,
14201,0.10,2.00,0.10,0.10,0.60,0.000000052,1000,0.00,
1511,0.10,0.10,0.10,0.10,0.50,0.000000052,1000,0.00,
15101,0.10,1.00,0.10,0.10,0.50,0.000000052,1000,0.00,
15102,0.10,1.00,0.10,0.10,0.50,0.000000052,1000,0.00,
1542,0.10,0.40,0.10,0.10,0.50,0.000000052,1000,0.00,
1592,0.10,0.90,0.10,0.10,0.50,0.000000052,1000,0.00,
1591,0.10,0.90,0.10,0.10,0.50,0.000000052,1000,0.00,
1582,0.10,0.80,0.10,0.10,0.50,0.000000052,1000,0.00,
1581,0.10,0.80,0.10,0.10,0.50,0.000000052,1000,0.00,
1572,0.10,0.70,0.10,0.10,0.50,0.000000052,1000,0.00,
15121,0.10,1.20,0.10,0.10,0.50,0.000000052,1000,0.00,
15152,0.10,1.50,0.10,0.10,0.50,0.000000052,1000,0.00,
15172,0.10,1.70,0.10,0.10,0.50,0.000000052,1000,0.00,
15112,0.10,1.10,0.10,0.10,0.50,0.000000052,1000,0.00,
15111,0.10,1.10,0.10,0.10,0.50,0.000000052,1000,0.00,
15202,0.10,2.00,0.10,0.10,0.50,0.000000052,1000,0.00,
15201,0.10,2.00,0.10,0.10,0.50,0.000000052,1000,0.00,
1601,0.10,0.00,0.10,0.10,0.40,0.000000052,1000,0.00,
1611,0.10,0.10,0.10,0.10,0.40,0.000000052,1000,0.00,
1612,0.10,0.10,0.10,0.10,0.40,0.000000052,1000,0.00,
1602,0.10,0.00,0.10,0.10,0.40,0.000000052,1000,0.00,
1631,0.10,0.30,0.10,0.10,0.40,0.000000052,1000,0.00,
1641,0.10,0.40,0.10,0.10,0.40,0.000000052,1000,0.00,
1661,0.10,0.60,0.10,0.10,0.40,0.000000052,1000,0.00,
15122,0.10,1.20,0.10,0.10,0.50,0.000000052,1000,0.00,
1662,0.10,0.60,0.10,0.10,0.40,0.000000052,1000,0.00,
15161,0.10,1.60,0.10,0.10,0.50,0.000000052,1000,0.00,
15191,0.10,1.90,0.10,0.10,0.50,0.000000052,1000,0.00,
15171,0.10,1.70,0.10,0.10,0.50,0.000000052,1000,0.00,
1682,0.10,0.80,0.10,0.10,0.40,0.000000052,1000,0.00,
1681,0.10,0.80,0.10,0.10,0.40,0.000000052,1000,0.00,
16102,0.10,1.00,0.10,0.10,0.40,0.000000052,1000,0.00,
16101,0.10,1.00,0.10,0.10,0.40,0.000000052,1000,0.00,
1652,0.10,0.50,0.10,0.10,0.40,0.000000052,1000,0.00,
16111,0.10,1.10,0.10,0.10,0.40,0.000000052,1000,0.00,
1691,0.10,0.90,0.10,0.10,0.40,0.000000052,1000,0.00,
1672,0.10,0.70,0.10,0.10,0.40,0.000000052,1000,0.00,
16112,0.10,1.10,0.10,0.10,0.40,0.000000052,1000,0.00,
15151,0.10,1.50,0.10,0.10,0.50,0.000000052,1000,0.00,
15132,0.10,1.30,0.10,0.10,0.50,0.000000052,1000,0.00,
1692,0.10,0.90,0.10,0.10,0.40,0.000000052,1000,0.00,
1622,0.10,0.20,0.10,0.10,0.40,0.000000052,1000,0.00,
15142,0.10,1.40,0.10,0.10,0.50,0.000000052,1000,0.00,
15181,0.10,1.80,0.10,0.10,0.50,0.000000052,1000,0.00,
1642,0.10,0.40,0.10,0.10,0.40,0.000000052,1000,0.00,
15182,0.10,1.80,0.10,0.10,0.50,0.000000052,1000,0.00,
1621,0.10,0.20,0.10,0.10,0.40,0.000000052,1000,0.00,
15162,0.10,1.60,0.10,0.10,0.50,0.000000052,1000,0.00,
15192,0.10,1.90,0.10,0.10,0.50,0.000000052,1000,0.00,
1651,0.10,0.50,0.10,0.10,0.40,0.000000052,1000,0.00,
1671,0.10,0.70,0.10,0.10,0.40,0.000000052,1000,0.00,
16122,0.10,1.20,0.10,0.10,0.40,0.000000052,1000,0.00,
16131,0.10,1.30,0.10,0.10,0.40,0.000000052,1000,0.00,
16141,0.10,1.40,0.10,0.10,0.40,0.000000052,1000,0.00,
16142,0.10,1.40,0.10,0.10,0.40,0.000000052,1000,0.00,
16181,0.10,1.80,0.10,0.10,0.40,0.000000052,1000,0.00,
16132,0.10,1.30,0.10,0.10,0.40,0.000000052,1000,0.00,
16201,0.10,2.00,0.10,0.10,0.40,0.000000052,1000,0.00,
16172,0.10,1.70,0.10,0.10,0.40,0.000000052,1000,0.00,
16191,0.10,1.90,0.10,0.10,0.40,0.000000052,1000,0.00,
1722,0.10,0.20,0.10,0.10,0.30,0.000000052,1000,0.00,
1752,0.10,0.50,0.10,0.10,0.30,0.000000052,1000,0.00,
1732,0.10,0.30,0.10,0.10,0.30,0.000000052,1000,0.00,
1741,0.10,0.40,0.10,0.10,0.30,0.000000052,1000,0.00,
16121,0.10,1.20,0.10,0.10,0.40,0.000000052,1000,0.00,
1742,0.10,0.40,0.10,0.10,0.30,0.000000052,1000,0.00,
16151,0.10,1.50,0.10,0.10,0.40,0.000000052,1000,0.00,
1711,0.10,0.10,0.10,0.10,0.30,0.000000052,1000,0.00,
1701,0.10,0.00,0.10,0.10,0.30,0.000000052,1000,0.00,
1751,0.10,0.50,0.10,0.10,0.30,0.000000052,1000,0.00,
16161,0.10,1.60,0.10,0.10,0.40,0.000000052,1000,0.00,
16171,0.10,1.70,0.10,0.10,0.40,0.000000052,1000,0.00,
16162,0.10,1.60,0.10,0.10,0.40,0.000000052,1000,0.00,
1721,0.10,0.20,0.10,0.10,0.30,0.000000052,1000,0.00,
16152,0.10,1.50,0.10,0.10,0.40,0.000000052,1000,0.00,
1731,0.10,0.30,0.10,0.10,0.30,0.000000052,1000,0.00,
1702,0.10,0.00,0.10,0.10,0.30,0.000000052,1000,0.00,
1712,0.10,0.10,0.10,0.10,0.30,0.000000052,1000,0.00,
16192,0.10,1.90,0.10,0.10,0.40,0.000000052,1000,0.00,
16182,0.10,1.80,0.10,0.10,0.40,0.000000052,1000,0.00,
16202,0.10,2.00,0.10,0.10,0.40,0.000000052,1000,0.00,
17102,0.10,1.00,0.10,0.10,0.30,0.000000052,1000,0.00,
17101,0.10,1.00,0.10,0.10,0.30,0.000000052,1000,0.00,
1771,0.10,0.70,0.10,0.10,0.30,0.000000052,1000,0.00,
17111,0.10,1.10,0.10,0.10,0.30,0.000000052,1000,0.00,
17151,0.10,1.50,0.10,0.10,0.30,0.000000052,1000,0.00,
17131,0.10,1.30,0.10,0.10,0.30,0.000000052,1000,0.00,
17141,0.10,1.40,0.10,0.10,0.30,0.000000052,1000,0.00,
17142,0.10,1.40,0.10,0.10,0.30,0.000000052,1000,0.00,
1781,0.10,0.80,0.10,0.10,0.30,0.000000052,1000,0.00,
1761,0.10,0.60,0.10,0.10,0.30,0.000000052,1000,0.00,
1791,0.10,0.90,0.10,0.10,0.30,0.000000052,1000,0.00,
17171,0.10,1.70,0.10,0.10,0.30,0.000000052,1000,0.00,
17121,0.10,1.20,0.10,0.10,0.30,0.000000052,1000,0.00,
17161,0.10,1.60,0.10,0.10,0.30,0.000000052,1000,0.00,
17112,0.10,1.10,0.10,0.10,0.30,0.000000052,1000,0.00,
17122,0.10,1.20,0.10,0.10,0.30,0.000000052,1000,0.00,
1792,0.10,0.90,0.10,0.10,0.30,0.000000052,1000,0.00,
1772,0.10,0.70,0.10,0.10,0.30,0.000000052,1000,0.00,
17162,0.10,1.60,0.10,0.10,0.30,0.000000052,1000,0.00,
1762,0.10,0.60,0.10,0.10,0.30,0.000000052,1000,0.00,
1782,0.10,0.80,0.10,0.10,0.30,0.000000052,1000,0.00,
17182,0.10,1.80,0.10,0.10,0.30,0.000000052,1000,0.00,
17152,0.10,1.50,0.10,0.10,0.30,0.000000052,1000,0.00,
17191,0.10,1.90,0.10,0.10,0.30,0.000000052,1000,0.00,
17201,0.10,2.00,0.10,0.10,0.30,0.000000052,1000,0.00,
1812,0.10,0.10,0.10,0.10,0.20,0.000000052,1000,0.00,
1822,0.10,0.20,0.10,0.10,0.20,0.000000052,1000,0.00,
1802,0.10,0.00,0.10,0.10,0.20,0.000000052,1000,0.00,
17202,0.10,2.00,0.10,0.10,0.30,0.000000052,1000,0.00,
1842,0.10,0.40,0.10,0.10,0.20,0.000000052,1000,0.00,
1872,0.10,0.70,0.10,0.10,0.20,0.000000052,1000,0.00,
1832,0.10,0.30,0.10,0.10,0.20,0.000000052,1000,0.00,
1852,0.10,0.50,0.10,0.10,0.20,0.000000052,1000,0.00,
1821,0.10,0.20,0.10,0.10,0.20,0.000000052,1000,0.00,
1862,0.10,0.60,0.10,0.10,0.20,0.000000052,1000,0.00,
1811,0.10,0.10,0.10,0.10,0.20,0.000000052,1000,0.00,
1831,0.10,0.30,0.10,0.10,0.20,0.000000052,1000,0.00,
1801,0.10,0.00,0.10,0.10,0.20,0.000000052,1000,0.00,
1851,0.10,0.50,0.10,0.10,0.20,0.000000052,1000,0.00,
1861,0.10,0.60,0.10,0.10,0.20,0.000000052,1000,0.00,
1871,0.10,0.70,0.10,0.10,0.20,0.000000052,1000,0.00,
1882,0.10,0.80,0.10,0.10,0.20,0.000000052,1000,0.00,
18102,0.10,1.00,0.10,0.10,0.20,0.000000052,1000,0.00,
18112,0.10,1.10,0.10,0.10,0.20,0.000000052,1000,0.00,
18191,0.10,1.90,0.10,0.10,0.20,0.000000052,1000,0.00,
1881,0.10,0.80,0.10,0.10,0.20,0.000000052,1000,0.00,
18162,0.10,1.60,0.10,0.10,0.20,0.000000052,1000,0.00,
18152,0.10,1.50,0.10,0.10,0.20,0.000000052,1000,0.00,
18151,0.10,1.50,0.10,0.10,0.20,0.000000052,1000,0.00,
18161,0.10,1.60,0.10,0.10,0.20,0.000000052,1000,0.00,
18141,0.10,1.40,0.10,0.10,0.20,0.000000052,1000,0.00,
18192,0.10,1.90,0.10,0.10,0.20,0.000000052,1000,0.00,
18171,0.10,1.70,0.10,0.10,0.20,0.000000052,1000,0.00,
18181,0.10,1.80,0.10,0.10,0.20,0.000000052,1000,0.00,
1911,0.10,0.10,0.10,0.10,0.10,0.000000052,1000,0.00,
18201,0.10,2.00,0.10,0.10,0.20,0.000000052,1000,0.00,
18182,0.10,1.80,0.10,0.10,0.20,0.000000052,1000,0.00,
18121,0.10,1.20,0.10,0.10,0.20,0.000000052,1000,0.00,
18172,0.10,1.70,0.10,0.10,0.20,0.000000052,1000,0.00,
18101,0.10,1.00,0.10,0.10,0.20,0.000000052,1000,0.00,
18131,0.10,1.30,0.10,0.10,0.20,0.000000052,1000,0.00,
1891,0.10,0.90,0.10,0.10,0.20,0.000000052,1000,0.00,
1892,0.10,0.90,0.10,0.10,0.20,0.000000052,1000,0.00,
18202,0.10,2.00,0.10,0.10,0.20,0.000000052,1000,0.00,
18142,0.10,1.40,0.10,0.10,0.20,0.000000052,1000,0.00,
18132,0.10,1.30,0.10,0.10,0.20,0.000000052,1000,0.00,
1901,0.10,0.00,0.10,0.10,0.10,0.000000052,1000,0.00,
