TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
2051,13,200,65,61,451,8,264,0,231,325,852,209,233,129,288,0,40,0,64,16,0,68,0,40,63,101,181,546,63,0,64,224,117,13,444,331,0,104,221,448,29,241,25,119,119,183,685,623,917,17,0,0,44,229,11,0,105,
2061,16,183,71,63,423,4,103,0,218,323,793,193,183,101,290,0,51,0,65,16,0,51,0,23,66,114,239,440,66,0,65,225,195,16,399,344,0,55,255,384,26,120,27,75,75,99,621,644,810,16,0,0,53,236,6,0,80,
2052,13,207,69,66,465,4,198,0,174,341,919,211,176,107,290,0,56,0,65,11,0,115,0,6,72,122,188,442,72,0,65,225,131,13,418,377,0,98,253,387,24,193,28,98,98,122,639,684,953,12,0,0,9,214,5,0,155,
2081,15,188,66,63,473,0,111,0,177,341,814,178,199,158,286,0,52,0,62,14,0,54,0,39,29,115,220,424,29,0,62,224,147,15,383,459,0,153,327,380,37,96,17,48,48,52,612,624,852,29,0,0,13,199,21,0,80,
2071,15,162,69,64,491,0,188,0,168,317,942,208,161,111,282,0,60,0,61,10,0,46,0,10,68,116,210,419,56,0,61,221,163,15,387,658,0,97,492,360,82,149,54,79,78,126,672,640,996,49,0,0,22,184,4,0,57,
2072,18,173,65,62,511,0,206,0,176,332,777,187,231,136,291,0,57,0,69,31,0,70,0,27,49,119,215,550,43,0,69,222,127,18,435,529,0,126,364,443,63,142,40,92,92,179,581,623,769,39,0,0,24,175,13,0,108,
20101,15,332,61,64,591,0,111,0,365,471,586,180,347,276,291,0,43,0,62,4,0,200,0,20,15,107,124,386,15,0,62,229,63,15,391,438,0,227,327,300,91,75,76,61,61,126,467,538,610,15,0,0,58,403,23,0,211,
2091,11,151,66,63,406,15,198,0,152,294,780,189,126,95,289,0,39,0,61,27,0,86,0,11,63,102,236,448,50,0,61,228,171,11,457,445,0,77,348,386,45,138,16,60,60,105,637,716,788,29,0,0,18,167,27,0,125,
2042,15,183,69,62,455,0,179,0,180,305,783,193,176,114,290,0,47,0,66,35,0,66,0,36,55,96,217,496,44,0,66,224,179,15,450,416,0,91,274,422,28,139,9,122,122,197,698,654,862,19,0,0,39,189,13,0,66,
2082,18,139,64,61,381,0,189,0,141,311,757,179,185,126,294,0,60,0,72,13,0,82,0,8,47,105,200,448,42,0,72,222,141,18,367,394,0,105,324,410,108,129,66,75,75,109,654,685,800,42,0,0,21,149,0,0,84,
2062,15,226,62,66,565,8,105,0,239,330,883,217,233,151,288,0,32,0,65,14,0,115,0,15,87,98,202,388,87,0,65,223,139,15,368,540,0,129,320,314,42,77,23,47,47,90,662,584,929,42,0,0,29,255,6,0,120,
2092,11,141,65,61,434,0,208,6,155,346,1009,280,126,97,293,0,49,0,64,9,0,27,0,34,22,109,216,521,22,0,64,229,189,11,383,451,0,97,371,465,33,208,15,114,114,156,646,675,987,18,0,0,8,171,7,0,27,
20121,14,345,64,62,669,0,95,12,336,518,664,228,351,307,290,0,53,0,65,20,0,159,0,46,34,115,134,386,16,0,65,225,109,14,452,494,0,280,343,335,11,88,4,75,75,126,458,520,674,7,0,0,27,347,8,0,182,
20122,15,308,66,66,615,0,118,0,343,493,555,197,336,291,296,0,58,0,71,0,0,179,0,24,18,124,140,344,13,0,71,225,44,15,425,417,0,251,295,291,45,97,32,75,72,118,410,516,516,13,0,0,40,355,7,0,185,
20112,16,343,62,61,624,10,124,0,372,470,576,186,351,267,284,0,44,0,63,10,0,191,0,19,38,105,138,495,38,0,63,221,70,16,490,404,0,234,277,394,25,103,7,103,103,138,433,543,568,18,0,0,51,392,5,0,238,
20131,14,349,65,63,616,0,84,0,339,477,583,187,343,304,290,0,46,0,69,0,0,235,0,27,14,109,123,462,6,0,69,221,67,14,536,400,0,297,271,388,29,82,23,77,77,160,440,484,582,6,0,0,25,348,20,0,290,
20111,14,348,64,63,638,0,137,22,350,477,604,186,283,251,291,0,55,15,67,22,0,151,0,13,50,118,129,385,50,0,67,224,46,14,478,475,22,224,316,358,35,113,34,96,96,91,508,544,670,9,0,0,37,394,7,0,199,
20141,19,388,65,62,640,0,158,0,395,487,553,195,296,293,292,0,43,0,64,0,0,187,0,0,53,105,139,344,25,0,64,228,49,19,467,425,0,271,305,296,52,126,12,75,75,121,440,549,544,46,0,0,64,408,0,0,235,
20142,11,250,62,65,594,0,226,0,305,461,599,175,316,261,286,0,36,0,65,0,0,180,0,42,20,100,116,485,20,0,65,221,71,11,486,410,0,217,287,411,44,213,27,143,143,192,494,579,648,20,0,0,57,268,0,0,200,
20151,14,301,61,64,642,0,120,0,298,487,627,202,318,257,285,0,39,0,64,0,0,134,0,30,31,100,124,452,24,0,64,221,93,14,410,473,0,212,318,390,50,105,35,76,76,116,473,534,659,24,0,0,45,335,10,0,161,
20172,12,334,63,66,628,0,106,0,354,480,638,193,292,258,287,0,58,0,63,0,0,214,0,37,54,124,116,317,54,0,63,224,36,12,397,447,0,223,304,269,63,105,42,79,79,90,469,544,659,29,0,0,40,395,13,0,218,
20171,11,430,69,67,662,0,112,0,425,474,627,189,343,307,285,0,58,0,63,0,0,198,0,9,62,125,152,414,48,0,63,222,50,11,495,458,0,274,286,368,32,96,18,61,61,96,480,492,665,23,0,0,55,471,27,0,215,
20161,13,324,63,67,624,0,115,0,339,471,560,181,285,256,290,0,52,0,67,0,0,190,0,17,33,119,148,400,33,0,67,223,83,13,410,446,0,236,303,335,48,122,42,96,96,142,474,548,593,12,0,0,30,366,0,0,205,
20152,16,347,67,68,684,0,74,0,403,498,685,213,333,268,285,0,42,0,64,0,0,195,0,35,75,105,112,347,75,0,64,221,29,16,430,459,0,242,302,275,66,41,37,39,39,98,456,487,698,39,0,0,55,378,6,0,209,
20132,15,305,61,67,662,0,154,0,326,467,562,180,275,267,287,0,51,0,63,0,0,129,0,12,13,118,114,370,7,0,63,224,67,15,460,483,0,242,300,307,3,178,16,143,143,167,460,507,573,0,0,0,37,327,11,0,175,
20182,11,364,65,66,654,0,129,0,371,476,580,184,311,277,292,0,52,0,65,0,0,162,0,15,36,115,143,451,20,0,65,227,102,11,505,508,0,261,350,386,27,147,9,108,108,169,448,532,586,18,0,0,41,395,9,0,180,
20162,11,359,68,65,666,0,118,0,371,467,557,172,333,286,295,0,59,0,70,0,0,147,0,19,53,113,123,329,44,0,70,225,59,11,399,504,0,256,323,273,65,69,24,51,51,98,481,549,589,46,0,0,48,401,0,0,163,
20181,11,336,62,62,686,0,181,0,363,494,582,208,304,264,286,0,50,0,64,0,0,164,0,15,46,112,135,489,46,0,64,222,74,11,483,515,0,239,333,407,50,218,59,159,141,204,430,516,568,23,0,0,35,392,8,0,199,
20191,23,328,65,66,628,0,417,0,375,456,621,171,333,295,285,0,47,0,64,0,0,238,0,19,34,113,129,530,34,0,64,221,68,23,661,449,0,280,293,472,52,390,12,308,301,344,454,564,631,34,0,0,40,366,13,0,249,
20192,13,354,65,62,634,0,367,0,372,475,599,178,318,296,297,0,61,0,68,0,0,158,0,9,52,123,136,596,52,0,68,229,43,13,663,458,0,271,299,531,27,377,14,307,307,330,483,526,641,13,0,0,25,391,17,0,180,
20202,12,434,66,65,680,0,419,0,437,490,631,203,360,335,287,0,57,0,65,0,0,205,0,14,40,121,128,635,19,0,65,222,39,12,718,425,0,280,253,578,43,413,37,325,325,314,448,512,637,12,0,0,84,461,8,0,264,
20201,11,328,61,64,619,0,481,0,328,479,570,193,318,264,286,0,56,0,65,0,0,171,0,27,31,120,118,698,31,0,65,221,44,11,716,412,0,219,272,633,33,483,16,394,394,385,452,585,576,25,0,0,56,375,22,0,203,
