TRIALNO,Tunis,Belgrade,Tripoli,Benghazi,Ankara,Izmir,Athens,Thessaloniki,Istanbul,Van,Damascus,Baghdad,Vienna,Budapest,Tehran,Lampedusa,Malta,Skopje,Zahedan,Lesbos,Chios,Frankfurt,Hamburg,Munich,Zagreb,Pozzallo,Rome,Milan,Graz,Samos,Quetta,Herat,Calabria,Cagliari,Paris,Gaziantep,Gevgelija,Roszke,Mersin,Lyon,Gjirokastra,Patras,Igoumenitsa,Brindisi,Bari,Ancona,Alexandria,Crete,Amman,Podgorica,Copenhagen,Stockholm,Bucharest,Sofia,London,Brussels,Luxembourg,
15141,11,667,64,67,1033,0,14,0,685,885,447,602,665,655,283,0,64,0,62,0,0,438,0,122,14,105,133,377,4,0,62,221,156,11,751,445,0,581,297,347,14,69,27,17,17,36,0,248,0,14,0,0,74,697,680,0,493,
1642,14,255,70,71,561,10,184,0,298,443,538,152,287,270,291,0,70,0,61,35,0,143,0,88,0,135,180,471,0,0,61,230,492,14,453,397,0,214,279,358,10,215,24,85,85,203,473,700,565,0,0,0,56,283,439,0,151,
1652,17,273,62,62,597,10,126,0,373,512,530,219,300,309,293,0,62,0,67,23,0,196,0,137,10,116,150,342,0,0,67,226,459,17,439,367,0,197,282,314,10,183,0,59,59,80,418,649,502,10,0,0,104,330,364,0,214,
15152,18,657,62,67,1046,6,53,0,680,883,443,596,636,624,287,0,62,0,65,6,0,524,0,130,20,114,132,384,12,0,65,222,166,18,794,541,0,524,384,296,41,102,46,29,29,102,0,278,0,20,0,0,100,713,681,0,605,
1692,11,336,61,65,599,8,80,0,345,500,630,209,363,339,291,0,61,0,65,8,0,155,0,97,18,126,152,415,18,0,65,226,436,11,477,349,0,297,250,366,27,137,32,66,66,109,437,631,625,18,0,0,42,342,452,0,171,
1661,13,264,65,61,612,7,123,0,307,472,577,181,295,281,291,0,65,0,67,7,0,133,0,139,32,126,167,355,32,0,67,224,469,13,413,431,0,226,291,304,32,165,32,98,90,141,485,659,619,32,0,0,55,290,375,0,160,
1601,13,230,61,65,517,0,147,0,236,291,821,173,215,211,291,0,61,0,66,9,0,192,0,115,12,109,254,405,12,0,66,225,527,13,534,498,0,173,272,385,34,213,39,86,90,99,593,719,794,12,0,0,38,246,451,0,230,
16112,16,348,61,62,576,0,105,0,353,462,578,182,333,316,280,0,61,0,55,19,0,182,0,93,11,93,129,381,11,0,67,225,445,16,412,359,0,282,245,297,17,131,22,63,63,147,464,641,600,11,0,0,34,385,367,0,208,
1671,15,364,65,63,674,7,141,0,404,502,593,212,350,331,290,0,65,0,64,22,0,153,0,94,10,116,156,455,10,0,64,226,444,15,488,488,0,264,316,399,36,125,31,57,57,102,422,618,567,10,0,0,67,437,453,0,163,
15112,11,646,61,64,1033,0,83,0,652,884,443,599,627,602,285,0,61,0,61,0,0,442,0,235,28,117,125,403,35,0,61,224,164,11,710,479,0,514,330,339,65,123,44,57,62,101,0,292,0,28,0,0,88,696,626,0,480,
1641,11,334,65,66,744,0,92,0,338,536,579,248,341,332,288,0,65,0,63,0,0,269,0,133,30,123,128,390,30,0,63,225,431,11,556,562,0,311,354,325,38,160,12,85,85,145,362,596,499,30,0,0,21,340,419,0,379,
1691,11,314,62,65,721,9,129,7,360,472,621,183,378,358,289,0,62,7,68,16,0,195,0,189,26,117,158,452,26,0,68,221,410,11,446,519,7,288,270,317,64,162,74,64,64,172,456,574,631,26,0,0,63,323,380,0,231,
15202,11,587,63,64,1078,0,17,0,690,877,443,594,561,545,283,0,63,0,62,0,0,541,0,169,11,124,138,284,0,0,62,221,206,11,626,602,0,456,435,145,11,132,76,37,34,158,0,363,0,11,0,0,140,648,515,0,597,
1631,19,281,71,68,632,0,131,0,307,464,579,179,313,293,285,0,71,0,62,0,0,265,0,96,13,113,152,326,13,0,62,223,442,19,491,424,0,247,256,267,18,177,25,80,80,131,448,660,581,13,0,0,46,295,412,0,280,
